NAICS,INJURY_CAUSE_CD,INJURY_NATURE_CD,median_amount_paid
443141,12,90,7040.68
443141,13,59,56.18
443141,16,40,1014.15
443141,17,40,352.57
443141,17,43,948.18
443141,17,46,556.58
443141,18,40,2430.26
443141,18,43,382.14
443141,19,40,254.24
443141,19,59,301.66
443141,25,59,247.76
443141,25,90,1991.76
443141,27,59,18945.86
443141,29,10,7017.35
443141,29,28,14888.01
443141,29,49,8392.57
443141,30,52,13846.65
443141,32,28,1914.6
443141,32,40,13494.48
443141,32,52,11006.61
443141,45,52,14470.09
443141,53,52,2640.29
443141,55,52,465.9
443141,56,46,5145.1
443141,56,49,327.96
443141,56,52,1368.09
443141,57,28,102.85
443141,57,34,3661.62
443141,57,52,2565.425
443141,57,59,279.3
443141,60,10,18532.54
443141,60,49,166.34
443141,60,52,435.95
443141,68,7,2944.25
443141,68,90,1017.49
443141,69,43,474.32
443141,75,10,1590.08
443141,77,10,4460.37
443141,79,10,18213.73
443141,79,40,5057.045
443141,87,25,218.32
443141,89,10,101.75
443141,97,52,10566.71
443141,99,37,937.01
443141,99,52,1226.02
443141,99,59,282.3
443142,9,1,608.71
443142,9,37,621.58
443142,11,4,541.55
443142,12,49,907.705
443142,12,59,0
443142,12,90,499.65
443142,13,49,1439.77
443142,13,90,730.48
443142,15,40,176.34
443142,16,40,329.335
443142,17,40,740.905
443142,17,52,904.64
443142,19,37,319.82
443142,19,40,318.3
443142,19,43,1805.61
443142,19,59,72.64
443142,25,49,657.56
443142,25,52,9905
443142,26,49,1842.6
443142,27,10,1669.44
443142,29,7,2030.67
443142,29,13,5660.26
443142,29,28,2802.47
443142,29,37,2250.7
443142,29,49,1665.03
443142,29,52,1591.3
443142,30,52,1927.87
443142,31,10,257.67
443142,31,40,2819.3
443142,31,49,2476.91
443142,31,52,1507.735
443142,31,59,147.94
443142,31,90,623.785
443142,32,10,12485.9
443142,32,52,109.23
443142,33,28,10401.685
443142,45,10,443.6
443142,45,52,2317.22
443142,45,59,1624.13
443142,45,90,21712.33
443142,46,10,4137.71
443142,50,49,7045.245
443142,50,52,1840.965
443142,50,90,7716.77
443142,53,52,802.93
443142,53,59,381.46
443142,55,49,4673.25
443142,55,52,3544.5
443142,56,34,96.21
443142,56,49,329.97
443142,56,52,2702.49
443142,56,59,99.11
443142,57,49,2009.405
443142,57,52,3618.17
443142,58,52,1325.8
443142,59,49,4454.23
443142,59,52,665.53
443142,60,37,666.23
443142,60,52,1134.58
443142,66,10,8084.935
443142,66,40,433.69
443142,68,10,170.91
443142,68,40,224.72
443142,74,40,73.51
443142,74,46,710.41
443142,75,7,287.27
443142,75,10,109.03
443142,75,40,1069.92
443142,75,59,457.405
443142,76,52,5964.22
443142,76,59,1532
443142,77,49,315.78
443142,77,90,950.13
443142,79,10,817.04
443142,81,52,536.37
443142,81,91,8628.04
443142,84,4,807.95
443142,84,90,452.26
443142,98,78,4400.36
443142,99,52,3283.56
444110,1,4,31024.01
444110,2,4,88.84
444110,6,4,874.82
444110,9,4,348.53
444110,10,7,4445.49
444110,10,13,1282.92
444110,10,28,18761.34
444110,10,40,1496.835
444110,12,7,1169.52
444110,12,10,947.22
444110,12,13,497.47
444110,12,28,274.9
444110,12,37,248.99
444110,12,40,1497.77
444110,12,49,226.72
444110,12,52,6628.33
444110,12,59,7458.74
444110,12,90,1001.99
444110,13,10,756
444110,13,13,1509.1
444110,13,37,60067.3
444110,13,40,1086.31
444110,13,52,85.58
444110,15,40,808.49
444110,16,10,585.01
444110,16,40,268.58
444110,17,40,634.47
444110,17,43,328.23
444110,18,40,3782.51
444110,18,43,273.46
444110,19,25,1632.68
444110,19,40,286.89
444110,19,43,182.52
444110,25,10,507.76
444110,25,28,5650.22
444110,25,40,6162.45
444110,25,49,2368.32
444110,25,52,1765.08
444110,25,90,587.75
444110,26,10,408.395
444110,26,28,24505.72
444110,26,49,324.975
444110,26,52,3645.64
444110,27,49,3117.41
444110,29,7,4590.99
444110,29,10,1025.71
444110,29,49,1599.92
444110,29,52,3600.39
444110,30,49,7011.79
444110,30,52,760.17
444110,31,10,291.735
444110,31,28,2952.38
444110,31,49,255.165
444110,31,52,3165.92
444110,31,59,289.79
444110,32,7,1812.75
444110,32,10,1428.51
444110,32,28,4329.34
444110,32,37,363.37
444110,32,40,2855.77
444110,32,49,2209.435
444110,32,52,2208.19
444110,32,53,1834.93
444110,32,59,1328.89
444110,33,10,1209.32
444110,33,52,223.01
444110,45,52,14515.545
444110,50,10,545.58
444110,50,28,2553.05
444110,50,49,159.29
444110,50,59,172.86
444110,53,28,3496.79
444110,53,37,5526.15
444110,53,49,1063.83
444110,53,52,700.06
444110,53,59,2606.77
444110,54,52,5982.59
444110,55,16,22779.8
444110,55,52,103.92
444110,56,16,8412.03
444110,56,34,4076.83
444110,56,37,1714.305
444110,56,49,4197.41
444110,56,52,1544.58
444110,56,59,1141.07
444110,57,16,60817.32
444110,57,37,845.23
444110,57,52,1080.23
444110,58,52,714.41
444110,59,37,5866.98
444110,59,49,117.72
444110,59,52,356.47
444110,60,10,240.85
444110,60,37,1866.76
444110,60,49,1181.415
444110,60,52,2225.045
444110,60,59,13264.64
444110,61,59,491.68
444110,66,28,604.94
444110,68,10,3434.88
444110,68,49,218
444110,69,40,235.45
444110,69,43,453.58
444110,69,49,528.89
444110,70,10,426.19
444110,70,40,407.28
444110,70,49,634.97
444110,75,7,2284.105
444110,75,10,447.37
444110,75,13,890.535
444110,75,28,3331.29
444110,75,37,65.28
444110,75,40,343.65
444110,75,43,224.2
444110,75,46,9105.63
444110,75,58,2516.93
444110,75,80,711.88
444110,75,90,199.7
444110,76,10,448.86
444110,76,40,4023.47
444110,76,43,736.52
444110,76,78,5552.19
444110,76,90,585.66
444110,77,10,44978.69
444110,77,40,6517.41
444110,77,49,334.83
444110,79,10,3198.53
444110,79,13,1165.7
444110,79,37,587.91
444110,79,40,1028.655
444110,79,52,14764.49
444110,81,10,386.3
444110,81,28,118.21
444110,81,49,9916.66
444110,85,37,251.94
444110,85,43,12544.43
444110,87,25,247.105
444110,98,49,89.11
444110,98,52,163.34
444110,99,1,1549.12
444110,99,10,394.26
444110,99,52,8234.73
444120,29,10,267.72
444120,31,28,123.36
444120,56,52,795.5
444120,60,16,6155.17
444120,60,49,10711.725
444120,60,52,1752.33
444120,75,37,179.6
444120,81,10,0
444120,99,40,432.7
444130,1,4,1067.13
444130,1,37,630.13
444130,2,4,300.14
444130,9,4,3585.995
444130,10,2,10112.98
444130,10,28,4434.54
444130,12,10,63.69
444130,12,13,1632.185
444130,12,28,810.39
444130,12,40,1357.86
444130,13,10,257.01
444130,13,28,34572.35
444130,15,40,312.05
444130,16,40,372.435
444130,16,43,389.76
444130,17,16,19249.35
444130,17,40,278.12
444130,17,43,471.82
444130,17,90,249.72
444130,18,40,277.315
444130,19,10,333.72
444130,19,40,460.655
444130,19,43,64.2
444130,19,49,342.01
444130,19,59,148.41
444130,25,10,597.45
444130,25,40,323.91
444130,25,49,5606.26
444130,25,52,987.465
444130,26,10,2045.75
444130,26,59,908.88
444130,27,10,742.63
444130,28,49,436.94
444130,29,10,1565.75
444130,29,28,7398.21
444130,29,49,2079.47
444130,29,52,1107.975
444130,29,59,1470.12
444130,30,28,1789.8
444130,31,10,599.29
444130,31,28,1968.68
444130,31,49,223.93
444130,31,52,249.44
444130,32,10,22482.06
444130,32,16,5883.61
444130,32,37,6457.79
444130,32,49,1277.495
444130,32,52,5717.95
444130,33,10,1235.345
444130,33,40,374.99
444130,33,49,7527.58
444130,45,10,512.83
444130,45,52,1265.03
444130,46,52,14608.37
444130,50,52,3926
444130,53,49,7880.655
444130,53,52,12533.245
444130,55,49,702.1
444130,56,34,11199.79
444130,56,49,341.85
444130,56,52,356.4
444130,56,59,151.595
444130,57,34,43110.01
444130,57,49,452.68
444130,57,52,309.79
444130,58,52,4866.7
444130,59,52,840.73
444130,60,10,226.01
444130,60,49,754.31
444130,60,52,665.86
444130,65,10,254.14
444130,66,10,130
444130,66,40,702.93
444130,66,49,7477.05
444130,66,52,8149.56
444130,68,7,973.23
444130,68,10,283.97
444130,68,40,173.83
444130,68,52,269.08
444130,69,43,737.65
444130,70,10,1375.53
444130,70,28,777.38
444130,75,10,452.61
444130,75,25,147.62
444130,75,28,66.4
444130,75,37,597.66
444130,75,40,605.49
444130,75,49,1867.42
444130,75,52,308.6
444130,76,43,2742.1
444130,77,10,580.75
444130,79,10,390.145
444130,79,13,199.37
444130,79,28,25902.495
444130,79,40,304
444130,81,10,510.63
444130,81,28,12504.74
444130,81,40,248.925
444130,82,59,1263.94
444130,87,25,284.45
444130,87,37,311.98
444130,97,52,2818.39
444130,99,10,9.81
444130,99,28,3179.21
444130,99,40,301.87
444190,1,25,153.74
444190,2,59,5396.45
444190,6,65,636.01
444190,10,2,2169.05
444190,10,13,207.36
444190,10,28,774.02
444190,10,40,831.04
444190,12,10,502.37
444190,12,28,546.44
444190,12,40,634.27
444190,12,59,1102.435
444190,13,2,3184.88
444190,13,10,3656.045
444190,13,28,4088.575
444190,13,40,2142.94
444190,13,52,897.175
444190,13,90,8064.33
444190,15,40,192.46
444190,15,43,1540.49
444190,16,40,685.565
444190,16,43,1103.06
444190,17,40,402.57
444190,18,40,7810.885
444190,18,43,358.16
444190,18,59,889.095
444190,19,40,484.08
444190,19,59,6630.12
444190,25,7,12088.62
444190,25,10,133.6
444190,25,28,4999.47
444190,25,49,204.235
444190,25,52,1996.87
444190,25,90,7543.23
444190,26,10,3594.67
444190,26,28,13539.215
444190,26,49,18
444190,26,52,3084.56
444190,27,28,7423.62
444190,27,49,18067.16
444190,28,52,42468.88
444190,29,10,1171.65
444190,29,28,42779.645
444190,29,52,1785.825
444190,29,59,993.56
444190,30,10,826.41
444190,30,49,6364.91
444190,30,52,22957.8
444190,31,10,2497.59
444190,31,13,6071.66
444190,31,40,942.57
444190,31,52,386.49
444190,31,90,549.2
444190,32,10,495.55
444190,32,49,2745.51
444190,32,52,6125.51
444190,32,59,14979.86
444190,32,90,275.1
444190,33,49,972.32
444190,33,52,387.28
444190,45,1,254.07
444190,45,10,2070.17
444190,45,49,33272.38
444190,45,52,1373.16
444190,45,59,1413.27
444190,46,10,2419.46
444190,50,10,1076.345
444190,50,90,1018.63
444190,53,49,11231.975
444190,53,52,4008.49
444190,53,59,253.92
444190,55,37,846.92
444190,55,52,1505.14
444190,56,34,8923.23
444190,56,37,992.66
444190,56,49,2827.47
444190,56,52,2459.79
444190,56,59,2008.84
444190,57,52,1252.09
444190,57,59,9646.43
444190,58,52,3880.005
444190,59,52,14377.28
444190,60,10,224.03
444190,60,16,30575.28
444190,60,40,380.33
444190,60,49,491.05
444190,60,52,3925.91
444190,60,59,208.28
444190,66,10,532.71
444190,66,40,948.22
444190,68,7,33883.63
444190,68,40,773.66
444190,68,49,424.11
444190,69,43,152.185
444190,69,59,418.84
444190,70,10,440.32
444190,70,43,230.38
444190,70,49,18399.66
444190,75,7,786.83
444190,75,10,310.715
444190,75,28,1064.23
444190,75,37,403.67
444190,75,40,205.09
444190,75,52,3876.72
444190,75,59,6137.96
444190,76,10,926.77
444190,76,49,239.04
444190,77,28,40841.07
444190,77,52,16567.87
444190,79,10,248.42
444190,79,28,17216.25
444190,79,40,183.75
444190,79,52,1628.78
444190,79,59,106.44
444190,80,59,8806.06
444190,81,10,1160.49
444190,81,13,5243.98
444190,81,25,395.19
444190,81,28,231.96
444190,81,49,1022.92
444190,81,59,368.29
444190,82,65,943.87
444190,85,43,351.275
444190,87,25,188.57
444190,97,52,14266.27
444190,97,78,3559.18
444190,99,1,707.02
444190,99,10,1443.21
444190,99,59,4527.68
444210,5,4,188.16
444210,10,2,3287.36
444210,12,40,649.285
444210,13,13,1599.38
444210,16,40,3842.83
444210,17,25,332.75
444210,17,40,634.54
444210,18,40,579.91
444210,19,10,895.94
444210,19,40,4265.46
444210,25,10,250.26
444210,25,49,53032.02
444210,25,52,17954.17
444210,29,28,2095.4
444210,29,49,1240.19
444210,31,28,644.56
444210,31,49,73.19
444210,31,52,536.3
444210,32,49,5278.99
444210,32,52,21342.355
444210,32,90,18846.52
444210,45,40,129.09
444210,53,52,520.32
444210,55,52,1062.91
444210,56,49,4405.405
444210,56,52,3668.11
444210,57,49,13387.74
444210,57,52,15760.73
444210,58,49,4529.22
444210,58,52,24314.09
444210,58,59,23594.1
444210,60,37,14575
444210,60,49,13490
444210,70,40,494.37
444210,75,10,2621.55
444210,75,25,406.29
444210,75,28,533.35
444210,75,40,718.46
444210,76,40,740.83
444210,78,59,1422.87
444210,79,10,555.36
444210,79,37,190.11
444210,79,43,750.33
444210,79,52,992.45
444210,81,10,328.61
444210,81,90,530.53
444210,87,25,443.865
444210,87,59,157.37
444210,97,52,874.92
444220,2,4,1857.66
444220,4,4,45199.705
444220,10,28,588.95
444220,10,52,15674.62
444220,12,10,791.33
444220,12,13,6341.9
444220,12,28,8073.85
444220,12,40,7696.3
444220,13,10,306.86
444220,13,28,25453.57
444220,15,40,244.37
444220,16,40,366.83
444220,17,13,306.52
444220,17,40,816.6
444220,17,59,497.78
444220,17,80,692.38
444220,18,2,3015.31
444220,18,40,727.71
444220,19,13,3034.21
444220,19,40,310.85
444220,19,43,349.69
444220,25,10,369.41
444220,25,46,3094.35
444220,25,49,1032.745
444220,25,52,8280.43
444220,25,59,2796.35
444220,26,16,59788.46
444220,26,28,1582.1
444220,29,10,26488.39
444220,29,16,5796.92
444220,29,28,246.57
444220,29,37,25096.12
444220,29,40,484.925
444220,29,52,2868.145
444220,30,49,750.29
444220,31,10,443.22
444220,31,28,2637.43
444220,31,40,1221.15
444220,31,52,1296.65
444220,31,90,3241.59
444220,32,10,505.19
444220,32,28,6680.39
444220,32,49,323.9
444220,33,49,1725.255
444220,33,71,246.27
444220,45,52,2586.79
444220,45,90,4359.83
444220,53,49,3002.225
444220,53,52,7744.7
444220,54,52,21073.385
444220,55,49,3467.69
444220,55,52,159.92
444220,56,10,5792.57
444220,56,49,1121.3
444220,56,52,692.7
444220,56,59,293.79
444220,57,49,15009.64
444220,57,52,3477.795
444220,58,49,288.46
444220,59,52,944.99
444220,60,49,1215.35
444220,60,52,269.78
444220,60,59,397.88
444220,65,59,3183.94
444220,66,10,3479.97
444220,68,10,507.345
444220,75,10,893.36
444220,75,28,328.43
444220,75,40,744.48
444220,75,59,8455.01
444220,76,10,463.59
444220,77,28,34240.26
444220,78,40,742.29
444220,79,10,3030.43
444220,79,25,136.3
444220,79,40,279.65
444220,79,52,4036.91
444220,79,90,21219.27
444220,80,40,175.02
444220,80,59,558.84
444220,81,59,709.1
444220,85,36,278.58
444220,85,37,264.61
444220,85,43,492.14
444220,85,59,469.07
444220,86,90,91.1
444220,87,25,160.54
444220,98,52,195.51
444220,99,19,430
444220,99,37,617.62
444220,99,59,2894.25
445110,1,1,150.51
445110,1,4,230.85
445110,1,37,395.025
445110,1,59,206.375
445110,2,4,316.43
445110,3,4,229.85
445110,3,30,433.05
445110,3,40,1674.89
445110,4,4,173.4
445110,4,28,1113.15
445110,4,58,318.07
445110,5,4,350.13
445110,5,59,12471.04
445110,6,1,256.23
445110,6,25,686.14
445110,6,65,209.28
445110,9,4,147.155
445110,9,10,1349.97
445110,9,59,134.57
445110,10,2,19812.17
445110,10,10,396.35
445110,10,13,3656.98
445110,10,28,2112.27
445110,10,30,225.74
445110,10,40,352.645
445110,10,49,1517.24
445110,10,52,1884.16
445110,10,59,176.28
445110,10,90,20245.61
445110,11,10,1083.96
445110,12,4,1276.21
445110,12,10,279.24
445110,12,13,400.675
445110,12,25,111.21
445110,12,28,2229.915
445110,12,37,268.35
445110,12,40,395.03
445110,12,43,3621.51
445110,12,49,4999.8
445110,12,52,711.24
445110,12,59,197.99
445110,12,90,211.27
445110,13,2,8656.365
445110,13,10,364.77
445110,13,13,413.85
445110,13,28,690.21
445110,13,37,690.375
445110,13,40,249.1
445110,13,43,83995.58
445110,13,49,659.15
445110,13,52,867.37
445110,13,59,376.04
445110,15,25,2779.5
445110,15,40,376
445110,15,59,248.87
445110,16,36,538.04
445110,16,40,393.81
445110,16,43,428.67
445110,16,47,177.06
445110,16,59,517.42
445110,17,10,268.69
445110,17,13,206.23
445110,17,25,268.69
445110,17,37,258.8
445110,17,40,422.09
445110,17,43,2332.9
445110,17,52,2537.82
445110,17,59,254.21
445110,18,2,1869.955
445110,18,40,471.36
445110,18,43,198.03
445110,18,59,721.28
445110,19,2,19019.02
445110,19,10,731.16
445110,19,37,943.01
445110,19,40,396.82
445110,19,43,388.99
445110,19,59,222.825
445110,20,10,1473.45
445110,25,10,542.17
445110,25,16,10556.59
445110,25,28,7916.54
445110,25,36,751.49
445110,25,40,871.045
445110,25,49,979.3
445110,25,52,1720.605
445110,25,59,1305.26
445110,25,90,1742.96
445110,26,10,1192.14
445110,26,28,5321.945
445110,26,40,233.58
445110,26,49,3505.1
445110,26,52,738.285
445110,26,90,3054.12
445110,27,1,1345.6
445110,27,7,757.655
445110,27,10,1359.59
445110,27,28,21246.13
445110,27,37,1641.06
445110,27,40,3583.92
445110,27,46,9168.85
445110,27,49,718.8
445110,27,52,1389.94
445110,27,59,14490.72
445110,27,68,258.59
445110,27,90,957.53
445110,28,10,4888.72
445110,28,49,201.68
445110,28,52,1825.36
445110,29,1,1383.09
445110,29,7,1339.1
445110,29,10,812.78
445110,29,16,12366.86
445110,29,25,2364.67
445110,29,28,6204.78
445110,29,37,1023.15
445110,29,40,3875.61
445110,29,49,1804.88
445110,29,52,1215.055
445110,29,59,4826.485
445110,29,90,888.885
445110,30,10,486.71
445110,30,46,10251.49
445110,30,49,507.785
445110,30,52,1596.93
445110,31,1,384.92
445110,31,7,1111.84
445110,31,10,766.81
445110,31,16,2112.03
445110,31,28,3129.51
445110,31,37,8177.12
445110,31,40,1229.61
445110,31,49,1441.21
445110,31,52,1081.51
445110,31,59,792.92
445110,31,80,1532.52
445110,31,90,1014.39
445110,31,91,178.22
445110,32,7,0
445110,32,10,1474.56
445110,32,28,10960.92
445110,32,37,73.88
445110,32,49,570.25
445110,32,52,1903.615
445110,32,53,2035.57
445110,32,59,892.51
445110,32,90,791.29
445110,33,1,577.28
445110,33,10,2599.39
445110,33,28,5478.465
445110,33,49,832.345
445110,33,52,6332.08
445110,33,90,2415.02
445110,45,1,103.31
445110,45,4,99.62
445110,45,7,6563.98
445110,45,10,321.05
445110,45,40,279.6
445110,45,49,9971.6
445110,45,52,7609.92
445110,45,59,194.46
445110,45,90,11385.8
445110,46,10,8539.54
445110,46,28,3098.4
445110,46,49,1384.04
445110,46,52,9665.59
445110,50,10,1829.32
445110,50,49,1166.5
445110,50,52,416.58
445110,50,59,198.03
445110,50,90,211.52
445110,52,49,3625.13
445110,52,59,291.52
445110,53,10,20621.735
445110,53,16,8221.61
445110,53,28,12447.95
445110,53,37,263.935
445110,53,49,1146.71
445110,53,52,471.695
445110,53,59,1447.61
445110,54,10,724.71
445110,54,49,458.82
445110,54,52,927.55
445110,55,30,119.71
445110,55,34,4058.61
445110,55,37,11031.07
445110,55,40,210.32
445110,55,49,1522.77
445110,55,52,1844.455
445110,55,59,305.17
445110,56,1,274.14
445110,56,10,426.215
445110,56,16,10027.78
445110,56,28,3222.57
445110,56,34,8053.3
445110,56,37,1605.73
445110,56,40,252.02
445110,56,46,15548.63
445110,56,49,841.84
445110,56,52,1177.84
445110,56,59,1206.98
445110,56,90,852.12
445110,57,10,692.61
445110,57,25,1036.58
445110,57,28,73.25
445110,57,34,7272.19
445110,57,37,558.22
445110,57,40,331.75
445110,57,49,800
445110,57,52,1368.09
445110,57,59,2084.55
445110,57,80,112.5
445110,57,90,13503.86
445110,58,10,1377.66
445110,58,16,731.33
445110,58,34,740.36
445110,58,37,490.96
445110,58,46,459.8
445110,58,49,1062
445110,58,52,1921.995
445110,58,59,98.6
445110,59,10,1114.73
445110,59,13,1682.06
445110,59,49,398.27
445110,59,52,1966.205
445110,59,78,4017.3
445110,60,7,172.75
445110,60,10,695.66
445110,60,16,257.47
445110,60,28,1671.06
445110,60,34,1960.03
445110,60,37,259.86
445110,60,49,1261.52
445110,60,52,1090.46
445110,60,54,141.24
445110,60,59,392.75
445110,60,78,635.93
445110,60,90,297.48
445110,61,52,493.185
445110,65,2,535.19
445110,65,10,1180.665
445110,65,28,2241.065
445110,65,40,113.34
445110,65,49,419.86
445110,65,52,6234.645
445110,66,7,16213.24
445110,66,10,204.31
445110,66,16,2791.73
445110,66,28,503.35
445110,66,37,226.88
445110,66,40,864.21
445110,66,49,307.825
445110,66,52,357.4
445110,66,59,3651.3
445110,66,72,802.11
445110,67,52,211.03
445110,68,7,943.14
445110,68,10,354.82
445110,68,28,7269.82
445110,68,40,461.375
445110,68,49,495.115
445110,68,52,1009.105
445110,68,59,1200
445110,68,90,196.4
445110,69,10,527.77
445110,69,37,375.71
445110,69,40,437.73
445110,69,43,615.5
445110,69,52,384.17
445110,70,4,388.08
445110,70,10,442.97
445110,70,37,244.86
445110,70,40,192.53
445110,70,49,4329.58
445110,70,52,3413.495
445110,70,59,1353.53
445110,74,7,2395.39
445110,74,10,434.24
445110,74,28,7092.205
445110,74,40,842.96
445110,74,52,515.89
445110,75,1,1822.1
445110,75,4,406.29
445110,75,7,1467.31
445110,75,10,537.66
445110,75,13,1945.25
445110,75,16,2133.7
445110,75,25,373.205
445110,75,28,2184.12
445110,75,36,1234.26
445110,75,37,240.805
445110,75,40,379.89
445110,75,43,0
445110,75,49,1063.16
445110,75,52,1036.645
445110,75,59,372.04
445110,75,80,70.47
445110,75,90,1948.3
445110,76,10,465.71
445110,76,13,1078.125
445110,76,28,989.31
445110,76,37,1063.96
445110,76,40,417.01
445110,76,49,477.36
445110,76,52,961.7
445110,76,59,596.515
445110,76,90,7592.6
445110,77,7,49319.89
445110,77,10,866.62
445110,77,37,152.9
445110,77,40,1673.45
445110,77,49,331.78
445110,77,52,17452.12
445110,78,10,332.96
445110,78,13,628.47
445110,78,28,1349.92
445110,78,40,559.91
445110,78,52,1478.17
445110,79,7,1192.705
445110,79,10,341.365
445110,79,13,1365.73
445110,79,16,336.03
445110,79,28,2739.73
445110,79,34,6438.54
445110,79,37,261.55
445110,79,40,420.77
445110,79,43,443.445
445110,79,46,18485.22
445110,79,49,390.18
445110,79,52,1331.96
445110,79,59,304.605
